id,competencia,fecha,tipo_registro,estatus,tipo_victima,sexo,materia
348,Federal,2016-10-25,Fud,Folio Asignado,Indirecta,Hombre,Ambas
349,Federal,2016-12-28,Fud,Folio Asignado,Directa,Hombre,Delito
350,Federal,2016-12-28,Fud,Folio Asignado,Directa,Hombre,Delito
351,Federal,2016-12-28,Fud,Folio Asignado,Directa,Hombre,Delito
352,Federal,2019-06-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
353,Federal,2019-06-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
354,Federal,2016-12-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
355,Federal,2016-12-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
356,Federal,2016-12-28,Fud,Folio Asignado,Directa,Hombre,Delito
357,Federal,2016-12-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
358,Federal,2019-01-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
359,Federal,2019-06-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
360,Federal,2016-12-22,Fud,Folio Asignado,Directa,Hombre,Delito
361,Federal,2016-12-13,Fud,Folio Asignado,Indirecta,Hombre,Delito
362,Federal,2016-12-13,Fud,Folio Asignado,Indirecta,Mujer,Delito
363,Federal,2016-12-13,Fud,Folio Asignado,Directa,Hombre,Delito
364,Federal,2016-12-13,Fud,Folio Asignado,Indirecta,Hombre,Delito
365,Federal,2017-01-24,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
366,Federal,2017-01-24,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
367,Federal,2017-01-18,Fud,Folio Asignado,Directa,Hombre,Ambas
368,Federal,2017-05-03,Fud,Folio Asignado,Directa,Hombre,Delito
369,Federal,2017-01-18,Fud,Folio Asignado,Directa,Hombre,Ambas
370,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
371,Federal,2017-01-18,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
372,Federal,2017-01-18,Fud,Folio Asignado,Directa,Mujer,Violaciones
373,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
374,Federal,2017-03-01,Fud,Folio Asignado,Indirecta,Hombre,Delito
375,Federal,2017-01-18,Fud,Folio Asignado,Directa,Hombre,Violaciones
376,Federal,2017-01-18,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
377,Federal,2017-01-18,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
378,Federal,2017-03-31,Fud,Folio Asignado,Indirecta,Hombre,Ambas
379,Federal,2017-03-30,Fud,Folio Asignado,Indirecta,Mujer,Ambas
380,Federal,2017-03-30,Fud,Folio Asignado,Indirecta,Hombre,Ambas
381,Federal,2017-03-31,Fud,Folio Asignado,Indirecta,Hombre,Ambas
382,Federal,2017-03-30,Fud,Folio Asignado,Indirecta,Mujer,Ambas
383,Federal,2017-01-18,Fud,Folio Asignado,Directa,Hombre,Delito
384,Federal,2017-01-18,Fud,Folio Asignado,Directa,Mujer,Delito
385,Federal,2016-12-02,Fud,Folio Asignado,Directa,Mujer,Delito
386,Federal,2016-12-02,Fud,Folio Asignado,Directa,Mujer,Delito
387,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
388,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
389,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
390,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
391,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
392,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
393,Federal,2016-12-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
394,Federal,2017-01-18,Fud,Folio Asignado,Directa,Hombre,Delito
395,Federal,2016-11-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
396,Federal,2016-11-08,Fud,Folio Asignado,Directa,Hombre,Delito
397,Federal,2016-11-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
398,Federal,2016-11-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
399,Federal,2016-11-10,Fud,Folio Asignado,Directa,Mujer,Delito
400,Federal,2016-11-10,Fud,Folio Asignado,Directa,Mujer,Delito
401,Federal,2016-11-10,Fud,Folio Asignado,Directa,Mujer,Delito
402,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
403,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
404,Federal,2018-08-31,Fud,Folio Asignado,Indirecta,Mujer,Ambas
405,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
406,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
407,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
408,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
409,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
410,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
411,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
412,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
413,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
414,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
415,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
416,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
417,Federal,2017-07-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
418,Federal,2017-07-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
419,Federal,2017-05-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
420,Federal,2017-07-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
421,Federal,2017-05-26,Fud,Folio Asignado,Indirecta,Mujer,Ambas
422,Federal,2016-11-24,Fud,Folio Asignado,Directa,Hombre,Delito
423,Federal,2016-11-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
424,Federal,2016-11-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
425,Federal,2015-07-07,Fud,Folio Asignado,Directa,Mujer,Ambas
426,Federal,2014-10-07,Fud,Folio Asignado,Directa,Mujer,Delito
427,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
428,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
429,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
430,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
431,Federal,2015-01-06,Fud,Folio Asignado,Directa,Mujer,Delito
432,Federal,2015-01-14,Fud,Folio Asignado,Directa,Hombre,Ambas
433,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
434,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
435,Federal,2015-07-07,Fud,Folio Asignado,Directa,Hombre,Delito
436,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
437,Federal,2014-10-07,Fud,Folio Asignado,Directa,Mujer,Delito
438,Federal,2015-07-07,Fud,Folio Asignado,Directa,Mujer,Delito
439,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
440,Federal,2015-01-14,Fud,Folio Asignado,Directa,Hombre,Delito
441,Federal,2014-10-07,Fud,Folio Asignado,Directa,Mujer,Delito
442,Federal,2018-02-23,Fud,Folio Asignado,Directa,Mujer,Ambas
443,Federal,2018-02-23,Fud,Folio Asignado,Directa,Mujer,Ambas
444,Federal,2015-07-07,Fud,Folio Asignado,Directa,Hombre,Ambas
445,Federal,2014-11-03,Fud,Folio Asignado,Directa,Hombre,Delito
446,Federal,2015-07-07,Fud,Folio Asignado,Directa,Hombre,Ambas
447,Federal,2015-07-07,Fud,Folio Asignado,Directa,Hombre,Delito
448,Federal,2015-05-26,Fud,Folio Asignado,Directa,Hombre,Ambas
449,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
450,Federal,2014-11-03,Fud,Folio Asignado,Directa,Hombre,Delito
451,Federal,2018-02-22,Fud,Folio Asignado,Directa,Hombre,Delito
452,Federal,2015-07-07,Fud,Folio Asignado,Directa,Mujer,Delito
453,Federal,2016-05-03,Fud,Folio Asignado,Directa,Hombre,Delito
454,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
455,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
456,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
457,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
458,Federal,2018-02-23,Fud,Folio Asignado,Directa,Mujer,Delito
459,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
460,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
461,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
462,Federal,2015-01-06,Fud,Folio Asignado,Directa,Hombre,Delito
463,Federal,2015-01-06,Fud,Folio Asignado,Directa,Hombre,Delito
464,Federal,2018-02-23,Fud,Folio Asignado,Directa,Mujer,Delito
465,Federal,2015-05-26,Fud,Folio Asignado,Directa,Hombre,Delito
466,Federal,2015-05-26,Fud,Folio Asignado,Directa,Hombre,Delito
467,Federal,2014-10-07,Fud,Folio Asignado,Directa,Mujer,Ambas
468,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
469,Federal,2015-07-07,Fud,Folio Asignado,Directa,Hombre,Delito
470,Federal,2015-05-26,Fud,Folio Asignado,Directa,Hombre,Delito
471,Federal,2015-01-06,Fud,Folio Asignado,Directa,Hombre,Delito
472,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
473,Federal,2015-06-01,Fud,Folio Asignado,Directa,Hombre,Delito
474,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
475,Federal,2018-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
476,Federal,2018-02-22,Fud,Folio Asignado,Directa,Hombre,Ambas
477,Federal,2015-01-06,Fud,Folio Asignado,Directa,Hombre,Delito
478,Federal,2014-10-07,Fud,Folio Asignado,Directa,Hombre,Delito
479,Federal,2015-05-26,Fud,Folio Asignado,Directa,Hombre,Delito
480,Federal,2015-01-06,Fud,Folio Asignado,Directa,Hombre,Delito
481,Federal,2016-06-29,Fud,Folio Asignado,Directa,Mujer,Delito
482,Federal,2016-06-29,Fud,Folio Asignado,Directa,Mujer,Delito
483,Federal,2016-06-29,Fud,Folio Asignado,Directa,Mujer,Ambas
484,Federal,2016-03-10,Fud,Folio Asignado,Directa,Mujer,Ambas
485,Federal,2016-08-31,Fud,Folio Asignado,Directa,Hombre,Ambas
486,Federal,2016-03-10,Fud,Folio Asignado,Directa,Hombre,Ambas
487,Federal,2016-08-31,Fud,Folio Asignado,Directa,Mujer,Delito
488,Federal,2016-08-31,Fud,Folio Asignado,Directa,Mujer,Ambas
489,Federal,2015-03-10,Fud,Folio Asignado,Directa,Hombre,Ambas
490,Federal,2016-08-03,Fud,Folio Asignado,Directa,Hombre,Delito
491,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
492,Federal,2017-12-11,Fud,Folio Asignado,Directa,Mujer,Violaciones
493,Federal,2016-03-17,Fud,Folio Asignado,Indirecta,Hombre,Delito
494,Federal,2016-06-22,Fud,Folio Asignado,Indirecta,Hombre,Ambas
495,Federal,2016-01-28,Fud,Folio Asignado,Directa,Mujer,Ambas
496,Federal,2019-06-04,Fud,Folio Asignado,Indirecta,Mujer,Ambas
497,Federal,2015-05-25,Fud,Folio Asignado,Indirecta,Mujer,Delito
498,Federal,2015-05-25,Fud,Folio Asignado,Directa,Hombre,Delito
499,Federal,2015-05-25,Fud,Folio Asignado,Directa,Hombre,Delito
500,Federal,2016-02-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
501,Federal,2017-12-11,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
502,Federal,2017-12-11,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
503,Federal,2017-12-11,Fud,Folio Asignado,Indirecta,Hombre,Delito
504,Federal,2019-12-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
505,Federal,2019-12-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
506,Federal,2019-12-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
507,Federal,2019-12-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
508,Federal,2019-12-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
509,Federal,2016-02-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
510,Federal,2016-04-25,Fud,Folio Asignado,Indirecta,Mujer,Delito
511,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
512,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
513,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
514,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
515,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
516,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
517,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
518,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
519,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
520,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
521,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
522,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
523,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
524,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
525,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
526,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
527,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
528,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
529,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
530,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
531,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
532,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
533,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
534,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
535,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Delito
536,Federal,2016-07-22,Fud,Folio Asignado,Indirecta,Mujer,Ambas
537,Federal,2016-04-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
538,Federal,2016-04-22,Fud,Folio Asignado,Directa,Hombre,Delito
539,Federal,2016-07-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
540,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
541,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
542,Federal,2016-08-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
543,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
544,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
545,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
546,Federal,2016-03-29,Fud,Folio Asignado,Directa,Mujer,Delito
547,Federal,2016-03-17,Fud,Folio Asignado,Directa,Hombre,Delito
548,Federal,2016-03-17,Fud,Folio Asignado,Indirecta,Mujer,Delito
549,Federal,2016-03-17,Fud,Folio Asignado,Indirecta,Hombre,Delito
550,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Hombre,Ambas
551,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Hombre,Ambas
552,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Mujer,Ambas
553,Federal,2016-03-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
554,Federal,2016-03-29,Fud,Folio Asignado,Directa,Hombre,Ambas
555,Federal,2016-05-03,Fud,Folio Asignado,Directa,Mujer,Delito
556,Federal,2016-05-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
557,Federal,2016-05-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
558,Federal,2016-05-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
559,Federal,2016-01-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
560,Federal,2016-01-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
561,Federal,2016-01-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
562,Federal,2016-01-29,Fud,Folio Asignado,Directa,Hombre,Delito
563,Federal,2016-01-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
564,Federal,2016-01-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
565,Federal,2016-04-05,Fud,Folio Asignado,Directa,Hombre,Delito
566,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
567,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
568,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
569,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Hombre,Ambas
570,Federal,2016-04-25,Fud,Folio Asignado,Directa,Hombre,Ambas
571,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
572,Federal,2016-02-22,Fud,Folio Asignado,Directa,Hombre,Delito
573,Federal,2016-02-22,Fud,Folio Asignado,Directa,Hombre,Delito
574,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
575,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
576,Federal,2016-04-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
577,Federal,2016-02-22,Fud,Folio Asignado,Directa,Mujer,En Analisis
578,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
579,Federal,2016-02-22,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
580,Federal,2016-04-05,Fud,Folio Asignado,Directa,Hombre,Delito
581,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
582,Federal,2016-04-05,Fud,Folio Asignado,Directa,Hombre,Delito
583,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
584,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
585,Federal,2016-12-06,Fud,Folio Asignado,Directa,Mujer,Delito
586,Federal,2016-12-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
587,Federal,2016-12-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
588,Federal,2016-12-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
589,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
590,Federal,2016-04-05,Fud,Folio Asignado,Indirecta,Hombre,Ambas
591,Federal,2017-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
592,Federal,2017-07-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
593,Federal,2018-09-28,Fud,Folio Asignado,Directa,Hombre,Delito
594,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
595,Federal,2018-09-28,Fud,Folio Asignado,Indirecta,Mujer,Delito
596,Federal,2016-06-01,Fud,Folio Asignado,Indirecta,Hombre,Delito
597,Federal,2016-06-01,Fud,Folio Asignado,Directa,Hombre,Delito
598,Federal,2016-06-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
599,Federal,2017-12-12,Fud,Folio Asignado,Indirecta,Hombre,Delito
600,Federal,2017-12-12,Fud,Folio Asignado,Indirecta,Mujer,Delito
601,Federal,2017-12-12,Fud,Folio Asignado,Indirecta,Mujer,Delito
602,Federal,2017-12-12,Fud,Folio Asignado,Indirecta,Mujer,Delito
603,Federal,2017-09-26,Fud,Folio Asignado,Directa,Hombre,Delito
604,Federal,2019-06-25,Fud,Folio Asignado,Directa,Mujer,Delito
605,Federal,2016-06-01,Fud,Folio Asignado,Directa,Mujer,Delito
606,Federal,2016-06-01,Fud,Folio Asignado,Directa,Mujer,Delito
607,Federal,2016-06-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
608,Federal,2016-04-22,Fud,Folio Asignado,Directa,Hombre,Delito
609,Federal,2016-04-22,Fud,Folio Asignado,Directa,Hombre,Delito
610,Federal,2016-04-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
611,Federal,2016-04-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
612,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
613,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
614,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
615,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
616,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
617,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
618,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
619,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
620,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
621,Federal,2016-02-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
622,Federal,2016-02-25,Fud,Folio Asignado,Indirecta,Mujer,Delito
623,Federal,2016-02-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
624,Federal,2016-02-25,Fud,Folio Asignado,Indirecta,Mujer,Delito
625,Federal,2016-07-06,Fud,Folio Asignado,Directa,Hombre,Violaciones
626,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Mujer,Ambas
627,Federal,2016-06-23,Fud,Folio Asignado,Directa,Hombre,Ambas
628,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Mujer,Ambas
629,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Hombre,Ambas
630,Federal,2016-05-16,Fud,Folio Asignado,Directa,Hombre,Delito
631,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
632,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
633,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
634,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
635,Federal,2016-06-23,Fud,Folio Asignado,Directa,Mujer,Delito
636,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
637,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Hombre,Ambas
638,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Ambas
639,Federal,2016-06-23,Fud,Folio Asignado,Directa,Hombre,Delito
640,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
641,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
642,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
643,Federal,2016-04-14,Fud,Folio Asignado,Directa,Mujer,Delito
644,Federal,2016-04-06,Fud,Folio Asignado,Directa,Hombre,Delito
645,Federal,2016-04-12,Fud,Folio Asignado,Indirecta,Mujer,Delito
646,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Hombre,Ambas
647,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
648,Federal,2017-07-24,Fud,Folio Asignado,Directa,Hombre,Violaciones
649,Federal,2016-05-24,Fud,Folio Asignado,Directa,Hombre,Ambas
650,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
651,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
652,Federal,2018-01-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
653,Federal,2018-01-30,Fud,Folio Asignado,Directa,Hombre,Delito
654,Federal,2017-07-24,Fud,Folio Asignado,Directa,Hombre,Violaciones
655,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
656,Federal,2017-07-24,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
657,Federal,2017-07-24,Fud,Folio Asignado,Directa,Hombre,Violaciones
658,Federal,2017-08-03,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
659,Federal,2016-05-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
660,Federal,2016-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
661,Federal,2016-10-24,Fud,Folio Asignado,Directa,Mujer,Delito
662,Federal,2016-10-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
663,Federal,2016-10-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
664,Federal,2016-10-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
665,Federal,2016-05-16,Fud,Folio Asignado,Directa,Hombre,Delito
666,Federal,2016-05-16,Fud,Folio Asignado,Indirecta,Mujer,Delito
667,Federal,2016-10-25,Fud,Folio Asignado,Indirecta,Mujer,Delito
668,Federal,2016-10-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
669,Federal,2016-06-02,Fud,Folio Asignado,Directa,Hombre,En Analisis
670,Federal,2016-06-02,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
671,Federal,2016-05-23,Fud,Folio Asignado,Directa,Hombre,Ambas
672,Federal,2016-05-23,Fud,Folio Asignado,Indirecta,Hombre,Ambas
673,Federal,2016-05-23,Fud,Folio Asignado,Indirecta,Hombre,Ambas
674,Federal,2016-05-23,Fud,Folio Asignado,Indirecta,Mujer,Ambas
675,Federal,2016-06-23,Fud,Folio Asignado,Directa,Hombre,Delito
676,Federal,2016-06-23,Fud,Folio Asignado,Indirecta,Hombre,Ambas
677,Federal,2016-11-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
678,Federal,2016-11-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
679,Federal,2016-04-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
680,Federal,2016-04-14,Fud,Folio Asignado,Indirecta,Mujer,Delito
681,Federal,2016-06-29,Fud,Folio Asignado,Directa,Hombre,Delito
682,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
683,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
684,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
685,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
686,Federal,2016-06-29,Fud,Folio Asignado,Directa,Mujer,Delito
687,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
688,Federal,2016-06-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
